1780074085722,0
1780074085730,0
1780074085734,1
1780074086734,0
1780074087731,1
1780074087735,1
1780074088723,0
1780074088735,0
1780074089732,0
1780074089735,1
1780074090736,1
1780074091723,0
1780074091732,0
1780074091735,0
1780074092736,0
1780074093733,1
1780074093736,0
1780074094723,0
1780074094736,0
1780074095734,1
1780074095736,1
1780074096737,1
1780074097724,1
1780074097734,0
1780074097737,1
1780074098737,0
1780074099734,0
1780074099737,0
1780074100724,1
1780074100737,1
1780074101736,1
1780074101737,1
1780074102737,0
1780074103756,0
1780074103768,1
1780074103768,1
1780074104770,0
1780074105769,0
1780074105770,0
1780074106759,2
1780074106771,1
1780074107773,1
1780074107774,2
1780074108773,0
1780074109759,1
1780074109775,2
1780074109776,2
1780074110775,1
1780074111775,1
1780074111776,2
1780074112759,1
1780074112776,1
1780074113775,0
1780074113776,1
1780074114776,1
1780074115759,0
1780074115776,1
1780074115776,0
1780074116777,0
1780074117777,1
1780074117777,1
1780074118760,0
1780074118777,0
1780074119779,1
1780074119779,1
1780074120780,1
1780074121761,0
1780074121778,0
1780074121779,0
1780074122780,1
1780074123779,0
1780074123780,0
1780074124761,0
1780074124780,0
1780074125781,1
1780074125781,1
1780074126782,1
1780074127762,1
1780074127780,0
1780074127782,1
1780074128782,0
1780074129782,2
1780074129782,0
1780074130762,0
1780074130784,1
1780074131782,0
1780074131783,0
1780074132784,0
1780074133796,1
1780074133815,1
1780074133817,0
1780074134817,0
1780074135815,1
1780074135817,0
1780074136797,1
1780074136817,0
1780074137816,1
1780074137817,1
1780074138818,0
1780074139797,0
1780074139816,0
1780074139818,1
1780074140818,0
1780074141817,0
1780074141818,0
1780074142797,0
1780074142820,1
1780074143818,0
1780074143820,0
1780074144820,0
1780074145798,0
1780074145819,1
1780074145820,1
1780074146821,0
1780074147820,1
1780074147821,1
1780074148799,1
1780074148821,0
1780074149821,1
1780074149821,1
1780074150823,1
1780074151800,1
1780074151821,1
1780074151822,1
1780074152822,0
1780074153822,0
1780074153823,1
1780074154801,0
1780074154824,1
1780074155823,1
1780074155824,1
1780074156824,0
1780074157801,1
1780074157822,0
1780074157823,0
1780074158824,1
1780074159823,1
1780074159823,0
1780074160801,0
1780074160824,1
1780074161823,0
1780074161824,1
1780074162824,0
1780074163837,1
1780074163859,1
1780074163859,0
1780074164860,0
1780074165859,0
1780074165860,0
1780074166837,0
1780074166861,1
1780074167861,1
1780074167861,1
1780074168861,0
1780074169837,0
1780074169861,1
1780074169861,0
1780074170862,0
1780074171862,1
1780074171863,1
1780074172839,1
1780074172864,1
1780074173863,1
1780074173864,1
1780074174865,1
1780074175840,1
1780074175863,1
1780074175864,0
1780074176866,1
1780074177863,0
1780074177866,1
1780074178841,1
1780074178866,0
1780074179864,1
1780074179866,0
1780074180867,0
1780074181842,1
1780074181864,1
1780074181867,0
1780074182868,1
1780074183864,0
1780074183868,0
1780074184843,1
1780074184869,1
1780074185865,0
1780074185869,1
1780074186870,1
1780074187843,0
1780074187866,1
1780074187870,1
1780074188870,1
1780074189867,1
1780074189870,1
1780074190844,1
1780074190870,0
1780074191866,0
1780074191871,0
1780074192871,0
1780074193873,0
1780074193896,1
1780074193901,0
1780074194904,0
1780074195897,0
1780074195904,0
1780074196874,0
1780074196905,1
1780074197897,1
1780074197905,0
1780074198906,0
1780074199875,0
1780074199897,0
1780074199906,1
1780074200906,0
1780074201898,0
1780074201905,0
1780074202876,1
1780074202906,0
1780074203899,1
1780074203906,0
1780074204906,0
1780074205876,0
1780074205899,1
1780074205906,0
1780074206907,1
1780074207900,1
1780074207907,0
1780074208877,1
1780074208908,0
1780074209900,0
1780074209908,0
1780074210910,1
1780074211878,0
1780074211899,0
1780074211910,1
1780074212910,0
1780074213901,1
1780074213909,0
1780074214878,1
1780074214910,0
1780074215901,0
1780074215910,1
1780074216911,1
1780074217878,0
1780074217901,1
1780074217911,0
1780074218911,1
1780074219902,1
1780074219911,0
1780074220879,1
1780074220911,0
1780074221903,1
1780074221913,1
1780074222913,0
1780074223921,0
1780074223944,0
1780074223955,0
1780074224957,1
1780074225946,0
1780074225957,1
1780074226922,0
1780074226957,1
1780074227948,0
1780074227957,1
1780074228958,0
1780074229923,0
1780074229948,1
1780074229958,0
1780074230959,1
1780074231950,2
1780074231959,1
1780074232923,1
1780074232960,1
1780074233950,0
1780074233960,0
1780074234960,0
1780074235925,1
1780074235950,0
1780074235961,1
1780074236961,0
1780074237951,0
1780074237962,0
1780074238925,1
1780074238962,0
1780074239952,1
1780074239962,0
1780074240962,0
1780074241925,0
1780074241951,1
1780074241962,0
1780074242963,1
1780074243952,0
1780074243963,1
1780074244925,0
1780074244963,1
1780074245953,1
1780074245963,0
1780074246963,0
1780074247926,1
1780074247952,0
1780074247963,1
1780074248963,1
1780074249953,1
1780074249964,1
1780074250926,0
1780074250965,1
1780074251954,0
1780074251966,1
1780074252966,1
1780074253958,0
1780074253986,1
1780074253997,0
1780074254998,0
1780074255988,2
1780074255999,0
1780074256959,0
1780074257000,1
1780074257987,0
1780074258000,0
1780074259003,0
1780074259960,0
1780074259986,0
1780074260003,0
1780074261004,0
1780074261987,0
1780074262004,0
1780074262961,1
1780074263004,1
1780074263989,1
1780074264003,0
1780074265004,0
1780074265961,0
1780074265989,1
1780074266006,1
1780074267007,1
1780074267989,0
1780074268007,1
1780074268963,1
1780074269007,0
1780074269991,1
1780074270006,0
1780074271007,1
1780074271963,0
1780074271991,1
1780074272007,0
1780074273008,0
1780074273991,0
1780074274009,1
1780074274964,0
1780074275010,2
1780074275991,0
1780074276009,0
1780074277008,0
1780074277966,1
1780074277991,1
1780074278010,1
1780074279010,0
1780074279991,0
1780074280011,1
1780074280967,1
1780074281011,0
1780074281992,0
1780074282011,1
1780074283011,0
1780074284000,0
1780074284027,0
1780074284045,0
1780074285047,1
1780074286027,0
1780074286048,1
1780074287001,1
1780074287048,0
1780074288028,1
1780074288048,0
1780074289049,0
1780074290001,0
1780074290027,0
1780074290049,1
1780074291050,0
1780074292028,1
1780074292050,0
1780074293001,0
1780074293050,1
1780074294029,1
1780074294050,0
1780074295051,0
1780074296001,0
1780074296029,0
1780074296051,1
1780074297052,0
1780074298030,1
1780074298052,0
1780074299002,0
1780074299052,1
1780074300031,0
1780074300053,1
1780074301054,1
1780074302004,1
1780074302031,1
1780074302055,1
1780074303054,0
1780074304032,1
1780074304055,1
1780074305004,1
1780074305055,1
1780074306033,1
1780074306055,1
1780074307055,1
1780074308003,0
1780074308033,1
1780074308054,0
1780074309055,1
1780074310034,1
1780074310056,1
1780074311004,0
1780074311056,0
1780074312035,1
1780074312056,0
1780074313056,0
1780074314148,1
1780074314178,1
1780074314200,1
1780074315202,0
1780074316179,0
1780074316203,1
1780074317148,1
1780074317203,0
1780074318180,1
1780074318203,0
1780074319204,0
1780074320148,0
1780074320180,1
1780074320203,0
1780074321205,0
1780074322181,1
1780074322205,1
1780074323149,0
1780074323205,1
1780074324181,0
1780074324206,1
1780074325205,0
1780074326152,1
1780074326182,1
1780074326205,0
1780074327207,1
1780074328184,2
1780074328206,1
1780074329152,1
1780074329205,0
1780074330183,0
1780074330205,0
1780074331206,1
1780074332151,0
1780074332183,1
1780074332205,0
1780074333207,1
1780074334183,0
1780074334207,1
1780074335153,1
1780074335207,0
1780074336184,0
1780074336208,1
1780074337209,1
1780074338152,0
1780074338185,0
1780074338209,1
1780074339209,1
1780074340185,1
1780074340209,0
1780074341154,1
1780074341209,0
1780074342186,1
1780074342210,0
1780074343211,0
1780074344180,1
1780074344210,0
1780074344237,0
1780074345240,0
1780074346212,0
1780074346241,0
1780074347180,0
1780074347241,1
1780074348212,0
1780074348241,1
1780074349241,1
1780074350182,1
1780074350212,0
1780074350241,0
1780074351242,0
1780074352214,1
1780074352243,1
1780074353182,0
1780074353243,1
1780074354214,1
1780074354242,0
1780074355243,0
1780074356183,0
1780074356214,1
1780074356244,0
1780074357246,1
1780074358214,0
1780074358246,1
1780074359184,0
1780074359245,0
1780074360215,1
1780074360245,0
1780074361246,1
1780074362185,1
1780074362215,0
1780074362246,0
1780074363247,0
1780074364215,0
1780074364248,1
1780074365185,0
1780074365247,0
1780074366215,0
1780074366247,0
1780074367248,0
1780074368185,0
1780074368216,1
1780074368248,0
1780074369249,1
1780074370216,1
1780074370248,0
1780074371186,1
1780074371248,0
1780074372215,0
1780074372249,1
1780074373250,1
1780074374214,0
1780074374243,1
1780074374277,0
1780074375279,1
1780074376243,0
1780074376279,0
1780074377215,1
1780074377278,0
1780074378244,0
1780074378279,1
1780074379280,0
1780074380215,0
1780074380245,0
1780074380279,0
1780074381281,1
1780074382246,0
1780074382281,0
1780074383216,1
1780074383282,0
1780074384246,0
1780074384282,1
1780074385282,0
1780074386217,0
1780074386246,0
1780074386283,0
1780074387283,0
1780074388248,1
1780074388285,1
1780074389218,1
1780074389285,0
1780074390249,1
1780074390285,0
1780074391286,0
1780074392219,0
1780074392249,1
1780074392287,0
1780074393288,0
1780074394250,1
1780074394288,0
1780074395219,0
1780074395289,1
1780074396250,0
1780074396288,0
1780074397290,1
1780074398220,1
1780074398250,0
1780074398290,1
1780074399291,1
1780074400250,1
1780074400291,0
1780074401220,0
1780074401292,1
1780074402250,0
1780074402291,0
1780074403292,1
1780074404251,1
1780074404279,0
1780074404320,0
1780074405324,1
1780074406280,0
1780074406324,0
1780074407251,1
1780074407324,0
1780074408283,1
1780074408325,0
1780074409328,1
1780074410252,0
1780074410283,1
1780074410328,0
1780074411329,1
1780074412284,1
1780074412327,0
1780074413253,1
1780074413327,0
1780074414283,0
1780074414328,0
1780074415328,0
1780074416254,1
1780074416284,1
1780074416328,0
1780074417329,0
1780074418284,0
1780074418331,2
1780074419254,1
1780074419329,0
1780074420285,0
1780074420329,0
1780074421330,0
1780074422254,1
1780074422285,0
1780074422331,1
1780074423331,0
1780074424286,1
1780074424332,0
1780074425254,0
1780074425332,0
1780074426286,0
1780074426332,0
1780074427334,1
1780074428255,1
1780074428287,1
1780074428333,0
1780074429334,0
1780074430286,0
1780074430335,1
1780074431255,0
1780074431335,1
1780074432287,1
1780074432334,0
1780074433335,0
1780074434283,0
1780074434315,1
1780074434365,1
1780074435366,1
1780074436316,1
1780074436366,0
1780074437284,1
1780074437367,1
1780074438318,0
1780074438367,1
1780074439368,0
1780074440284,1
1780074440319,1
1780074440369,1
1780074441369,1
1780074442320,1
1780074442369,0
1780074443285,1
1780074443369,0
1780074444320,1
1780074444369,0
1780074445370,1
1780074446285,1
1780074446319,0
1780074446369,0
1780074447370,1
1780074448320,1
1780074448370,0
1780074449285,0
1780074449370,0
1780074450320,0
1780074450371,1
1780074451371,0
1780074452286,0
1780074452320,0
1780074452372,1
1780074453373,1
1780074454322,1
1780074454373,0
1780074455287,0
1780074455373,0
1780074456322,0
1780074456373,0
1780074457374,0
1780074458288,1
1780074458322,0
1780074458375,1
1780074459376,1
1780074460322,0
1780074460376,1
1780074461289,1
1780074461376,1
1780074462324,1
1780074462375,0
1780074463377,1
1780074464321,1
1780074464351,0
1780074464405,1
1780074465405,0
1780074466354,1
1780074466405,0
1780074467321,0
1780074467406,0
1780074468353,0
1780074468407,0
1780074469409,0
1780074470323,0
1780074470354,0
1780074470410,1
1780074471412,1
1780074472356,1
1780074472411,0
1780074473324,1
1780074473411,0
1780074474356,0
1780074474412,1
1780074475412,1
1780074476324,0
1780074476358,1
1780074476411,0
1780074477412,0
1780074478357,1
1780074478412,0
1780074479324,1
1780074479412,0
1780074480357,0
1780074480412,0
1780074481413,0
1780074482323,0
1780074482358,1
1780074482413,0
1780074483414,0
1780074484358,1
1780074484414,0
1780074485324,1
1780074485414,0
1780074486358,0
1780074486414,0
1780074487415,1
1780074488324,0
1780074488358,0
1780074488415,1
1780074489415,0
1780074490359,1
1780074490415,0
1780074491325,0
1780074491415,0
1780074492360,1
1780074492415,0
1780074493415,0
1780074494352,1
1780074494387,1
1780074494441,0
1780074495443,0
1780074496387,1
1780074496443,0
1780074497352,0
1780074497444,1
1780074498389,1
1780074498444,0
1780074499445,0
1780074500353,0
1780074500388,0
1780074500445,0
1780074501446,0
1780074502389,0
1780074502447,1
1780074503353,0
1780074503447,1
1780074504390,0
1780074504447,1
1780074505447,0
1780074506355,1
1780074506391,0
1780074506447,1
1780074507447,0
1780074508392,1
1780074508447,0
1780074509355,0
1780074509448,1
1780074510392,0
1780074510448,1
1780074511448,0
1780074512355,0
1780074512393,1
1780074512448,0
1780074513448,1
1780074514393,0
1780074514448,1
1780074515356,0
1780074515448,1
1780074516395,1
1780074516447,0
1780074517448,0
1780074518357,0
1780074518394,0
1780074518448,0
1780074519449,1
1780074520395,1
1780074520449,0
1780074521357,0
1780074521449,0
1780074522395,1
1780074522449,0
1780074523451,1
1780074524388,0
1780074524425,1
1780074524483,2
1780074525482,0
1780074526427,1
1780074526482,0
1780074527389,0
1780074527482,0
1780074528427,1
1780074528483,0
1780074529485,0
1780074530389,0
1780074530427,1
1780074530485,1
1780074531486,1
1780074532428,1
1780074532486,0
1780074533389,0
1780074533486,0
1780074534429,1
1780074534486,0
1780074535486,0
1780074536389,1
1780074536429,0
1780074536486,1
1780074537488,1
1780074538430,1
1780074538487,0
1780074539390,0
1780074539487,0
1780074540431,1
1780074540487,0
1780074541489,0
1780074542391,0
1780074542431,1
1780074542489,0
1780074543490,0
1780074544432,0
1780074544490,1
1780074545391,0
1780074545490,1
1780074546433,1
1780074546490,0
1780074547491,1
1780074548393,1
1780074548433,0
1780074548491,0
1780074549492,0
1780074550434,0
1780074550492,0
1780074551394,1
1780074551492,0
1780074552434,0
1780074552492,1
1780074553493,1
1780074554422,0
1780074554463,2
1780074554520,1
1780074555521,0
1780074556462,1
1780074556522,1
1780074557423,0
1780074557523,1
1780074558464,1
1780074558523,1
1780074559525,1
1780074560424,1
1780074560463,0
1780074560525,1
1780074561526,1
1780074562465,1
1780074562526,0
1780074563424,1
1780074563527,1
1780074564465,1
1780074564527,1
1780074565526,0
1780074566424,1
1780074566465,0
1780074566527,1
1780074567527,1
1780074568466,0
1780074568528,1
1780074569424,1
1780074569527,0
1780074570468,1
1780074570527,0
1780074571528,0
1780074572424,1
1780074572467,1
1780074572529,1
1780074573529,0
1780074574468,1
1780074574529,0
1780074575424,0
1780074575530,1
1780074576470,1
1780074576530,0
1780074577531,1
1780074578424,0
1780074578468,1
1780074578531,0
1780074579531,0
1780074580468,0
1780074580531,0
1780074581426,2
1780074581531,0
1780074582470,1
1780074582531,1
1780074583531,0
1780074584463,1
1780074584506,0
1780074584568,0
1780074585569,0
1780074586508,1
1780074586569,0
1780074587464,2
1780074587570,1
1780074588509,1
1780074588569,0
1780074589571,0
1780074590464,1
1780074590509,0
1780074590571,0
1780074591573,1
1780074592510,0
1780074592573,1
1780074593465,1
1780074593574,1
1780074594512,1
1780074594574,1
1780074595575,0
1780074596466,1
1780074596511,0
1780074596575,0
1780074597576,1
1780074598511,0
1780074598575,1
1780074599467,1
1780074599575,1
1780074600513,1
1780074600576,1
1780074601577,1
1780074602469,1
1780074602512,0
1780074602577,1
1780074603578,0
1780074604513,1
1780074604578,0
1780074605469,1
1780074605578,0
1780074606514,1
1780074606578,0
1780074607578,0
1780074608469,0
1780074608515,1
1780074608578,0
1780074609579,1
1780074610516,1
1780074610578,0
1780074611470,0
1780074611579,1
1780074612516,0
1780074612579,1
1780074613580,1
1780074614509,0
1780074614555,0
1780074614619,1
1780074615620,1
1780074616556,1
1780074616620,0
1780074617509,0
1780074617620,1
1780074618557,0
1780074618621,1
1780074619622,1
1780074620510,1
1780074620557,0
1780074620622,0
1780074621623,0
1780074622558,1
1780074622623,1
1780074623510,0
1780074623623,1
1780074624559,1
1780074624623,0
1780074625624,1
1780074626510,0
1780074626558,1
1780074626624,0
1780074627625,0
1780074628559,1
1780074628625,0
1780074629511,1
1780074629625,0
1780074630560,1
1780074630625,0
1780074631625,0
1780074632512,1
1780074632560,0
1780074632625,1
1780074633626,1
1780074634562,2
1780074634627,1
1780074635513,1
1780074635626,0
1780074636561,0
1780074636626,0
1780074637627,0
1780074638513,0
1780074638562,0
1780074638628,1
1780074639628,1
1780074640563,1
1780074640628,0
1780074641514,1
1780074641629,1
1780074642564,1
1780074642629,0
1780074643629,0
1780074644553,0
1780074644604,1
1780074644670,1
1780074645671,0
1780074646604,0
1780074646671,0
1780074647554,0
1780074647672,1
1780074648606,1
1780074648671,0
1780074649672,0
1780074650555,0
1780074650606,1
1780074650673,1
1780074651674,1
1780074652607,1
1780074652674,1
1780074653554,0
1780074653674,0
1780074654606,0
1780074654675,1
1780074655676,1
1780074656556,1
1780074656607,0
1780074656676,1
1780074657676,1
1780074658608,1
1780074658675,0
1780074659556,0
1780074659676,1
1780074660608,0
1780074660676,0
1780074661676,1
1780074662556,1
1780074662609,0
1780074662675,0
1780074663676,0
1780074664610,1
1780074664677,1
1780074665557,1
1780074665677,1
1780074666611,1
1780074666677,0
1780074667678,0
1780074668557,1
1780074668610,0
1780074668678,0
1780074669680,1
1780074670611,0
1780074670680,1
1780074671557,0
1780074671681,1
1780074672612,1
1780074672681,1
1780074673681,0
1780074674587,1
1780074674640,1
1780074674709,0
1780074675711,1
1780074676641,0
1780074676711,1
1780074677587,0
1780074677711,1
1780074678643,1
1780074678710,0
1780074679712,1
1780074680589,1
1780074680643,0
1780074680711,0
1780074681713,0
1780074682644,0
1780074682713,0
1780074683589,0
1780074683714,0
1780074684644,1
1780074684715,1
1780074685715,0
1780074686590,1
1780074686643,0
1780074686716,1
1780074687716,1
1780074688644,0
1780074688716,1
1780074689590,0
1780074689715,0
1780074690645,1
1780074690715,0
1780074691716,1
1780074692592,1
1780074692645,1
1780074692716,0
1780074693718,1
1780074694647,2
1780074694718,0
1780074695592,1
1780074695720,1
1780074696646,0
1780074696720,1
1780074697721,1
1780074698592,0
1780074698647,1
1780074698721,1
1780074699722,1
1780074700647,1
1780074700723,1
1780074701593,0
1780074701722,1
1780074702647,0
1780074702722,0
1780074703722,0
1780074704627,0
1780074704681,1
1780074704757,1
1780074705760,1
1780074706682,1
1780074706760,0
1780074707629,0
1780074707761,0
1780074708683,1
1780074708762,0
1780074709764,1
1780074710630,1
1780074710682,0
1780074710764,1
1780074711771,1
1780074712683,1
1780074712765,1
1780074713631,1
1780074713764,0
1780074714684,0
1780074714764,0
1780074715765,1
1780074716631,0
1780074716684,0
1780074716766,1
1780074717767,1
1780074718685,0
1780074718767,0
1780074719632,1
1780074719767,0
1780074720686,0
1780074720768,1
1780074721768,1
1780074722632,0
1780074722690,3
1780074722768,0
1780074723769,1
1780074724688,1
1780074724769,0
1780074725634,1
1780074725770,1
1780074726689,0
1780074726770,0
1780074727774,3
1780074728633,0
1780074728690,0
1780074728771,0
1780074729772,0
1780074730691,1
1780074730772,0
1780074731634,1
1780074731773,1
1780074732691,0
1780074732772,0
1780074733773,1
1780074734657,1
1780074734714,0
1780074734795,1
1780074735796,1
1780074736715,0
1780074736796,1
1780074737659,0
1780074737796,1
1780074738717,1
1780074738796,1
1780074739796,0
1780074740661,1
1780074740717,1
1780074740796,0
1780074741797,0
1780074742718,1
1780074742798,1
1780074743660,1
1780074743797,0
1780074744718,0
1780074744798,0
1780074745799,1
1780074746660,0
1780074746718,0
1780074746798,0
1780074747800,1
1780074748720,1
1780074748800,0
1780074749660,0
1780074749801,0
1780074750721,1
1780074750801,0
1780074751802,1
1780074752661,0
1780074752721,0
1780074752801,0
1780074753802,0
1780074754722,0
1780074754802,1
1780074755662,0
1780074755802,1
1780074756723,0
1780074756802,1
1780074757802,1
1780074758662,0
1780074758723,0
1780074758802,0
1780074759803,0
1780074760723,0
1780074760803,1
1780074761662,1
1780074761803,0
1780074762724,0
1780074762804,1
1780074763805,1
1780074764689,0
1780074764752,1
1780074764832,1
1780074765833,0
1780074766754,3
1780074766833,1
1780074767690,1
1780074767833,0
1780074768752,0
1780074768834,1
1780074769835,1
1780074770691,1
1780074770752,0
1780074770835,1
1780074771836,1
1780074772754,0
1780074772837,2
1780074773691,1
1780074773836,0
1780074774754,0
1780074774837,1
1780074775837,0
1780074776692,1
1780074776754,0
1780074776837,1
1780074777838,1
1780074778756,0
1780074778839,1
1780074779691,0
1780074779839,0
1780074780756,0
1780074780840,1
1780074781840,0
1780074782692,0
1780074782758,1
1780074782841,1
1780074783841,0
1780074784757,0
1780074784842,1
1780074785693,1
1780074785842,0
1780074786759,1
1780074786843,0
1780074787844,1
1780074788693,1
1780074788759,0
1780074788844,1
1780074789845,0
1780074790759,0
1780074790845,1
1780074791692,0
1780074791845,1
1780074792759,0
1780074792844,0
1780074793845,1
1780074794720,1
1780074794786,1
1780074794873,1
1780074795873,1
1780074796785,0
1780074796873,0
1780074797720,1
1780074797874,0
1780074798786,1
1780074798875,0
1780074799876,0
1780074800720,0
1780074800786,0
1780074800877,0
1780074801878,0
1780074802787,1
1780074802879,0
1780074803721,0
1780074803880,1
1780074804787,0
1780074804879,0
1780074805880,0
1780074806722,0
1780074806788,1
1780074806881,0
1780074807882,1
1780074808788,0
1780074808882,1
1780074809726,3
1780074809881,0
1780074810789,0
1780074810882,1
1780074811882,0
1780074812724,0
1780074812790,1
1780074812881,0
1780074813882,0
1780074814790,0
1780074814882,0
1780074815726,1
1780074815882,0
1780074816790,0
1780074816883,1
1780074817883,0
1780074818726,1
1780074818790,0
1780074818884,1
1780074819884,0
1780074820791,1
1780074820885,0
1780074821728,2
1780074821885,0
1780074822791,0
1780074822886,1
1780074823886,1
1780074824766,0
1780074824831,1
1780074824925,0
1780074825926,0
1780074826830,0
1780074826928,1
1780074827766,0
1780074827928,1
1780074828832,1
1780074828929,1
1780074829930,1
1780074830767,0
1780074830831,0
1780074830931,1
1780074831932,1
1780074832833,1
1780074832931,0
1780074833768,1
1780074833931,0
1780074834833,0
1780074834932,1
1780074835933,1
1780074836768,1
1780074836833,0
1780074836934,1
1780074837934,1
1780074838835,1
1780074838934,1
1780074839768,1
1780074839934,1
1780074840837,1
1780074840934,1
1780074841934,1
1780074842770,1
1780074842835,0
1780074842934,1
1780074843935,1
1780074844836,0
1780074844935,1
1780074845769,0
1780074845934,0
1780074846837,1
1780074846934,0
1780074847935,1
1780074848769,0
1780074848837,1
1780074848934,0
1780074849936,1
1780074850838,1
1780074850936,0
1780074851770,0
1780074851936,0
1780074852838,0
1780074852937,1
1780074853937,0
1780074854804,0
1780074854873,1
1780074854972,0
1780074855973,0
1780074856874,1
1780074856974,0
1780074857805,0
1780074857975,0
1780074858874,0
1780074858975,0
1780074859977,1
1780074860806,0
1780074860877,2
1780074860976,0
1780074861977,0
1780074862876,0
1780074862978,1
1780074863807,0
1780074863978,0
1780074864876,0
1780074864978,0
1780074865979,0
1780074866808,0
1780074866877,1
1780074866980,1
1780074867981,1
1780074868877,1
1780074868981,1
1780074869809,1
1780074869981,0
1780074870877,1
1780074870981,0
1780074871983,1
1780074872809,1
1780074872876,0
1780074872983,1
1780074873983,0
1780074874877,0
1780074874984,0
1780074875809,0
1780074875984,0
1780074876877,0
1780074876985,0
1780074877987,1
1780074878809,0
1780074878878,1
1780074878988,2
1780074879988,1
1780074880878,0
1780074880988,1
1780074881810,1
1780074881988,1
1780074882879,0
1780074882987,0
1780074883988,0
1780074884853,0
1780074884923,0
1780074885031,0
1780074886033,1
1780074886925,0
1780074887033,1
1780074887853,0
1780074888033,1
1780074888926,0
1780074889033,1
1780074890034,1
1780074890854,0
1780074890929,2
1780074891034,1
1780074892036,1
1780074892928,1
1780074893035,0
1780074893854,0
1780074894034,0
1780074894929,1
1780074895036,1
1780074896036,0
1780074896854,0
1780074896928,0
1780074897036,0
1780074898036,1
1780074898929,0
1780074899037,1
1780074899854,0
1780074900036,0
1780074900929,0
1780074901036,0
1780074902038,0
1780074902855,0
1780074902929,1
1780074903037,0
1780074904038,0
1780074904930,1
1780074905039,1
1780074905857,1
1780074906039,0
1780074906930,0
1780074907038,0
1780074908039,0
1780074908857,0
1780074908930,1
1780074909039,0
1780074910039,0
1780074910930,0
1780074911039,1
1780074911858,0
1780074912038,0
1780074912931,1
1780074913039,1
1780074914039,0
1780074914897,1
1780074914968,0
1780074915077,0
1780074916078,1
1780074916968,0
1780074917079,1
1780074917898,0
1780074918079,0
1780074918969,0
1780074919079,1
1780074920079,0
1780074920899,0
1780074920970,0
1780074921080,0
1780074922081,1
1780074922971,0
1780074923082,1
1780074923900,1
1780074924082,0
1780074924972,1
1780074925083,1
1780074926084,1
1780074926901,0
1780074926972,0
1780074927084,1
1780074928085,1
1780074928973,0
1780074929085,1
1780074929902,1
1780074930084,0
1780074930975,0
1780074931085,0
1780074932086,1
