1780074174041,178,126
1780074174265,401,65
1780074175039,174,65
1780074176013,173,131
1780074176230,367,126
1780074176230,366,65
1780074177045,179,65
1780074178037,174,126
1780074178258,392,65
1780074179018,177,131
1780074179232,366,65
1780074180040,176,126
1780074180255,389,65
1780074181041,174,65
1780074182018,176,131
1780074182233,369,126
1780074182233,366,65
1780074183041,173,65
1780074184039,174,126
1780074184260,392,65
1780074185016,173,131
1780074185236,367,65
1780074186041,176,126
1780074186258,389,65
1780074187044,174,65
1780074188016,173,131
1780074188243,377,126
1780074188243,373,65
1780074189042,172,65
1780074190051,184,126
1780074190275,405,65
1780074191017,173,131
1780074191239,369,65
1780074192040,174,126
1780074192254,383,65
1780074193045,174,65
1780074194058,185,131
1780074194289,392,126
1780074194289,388,65
1780074195080,176,65
1780074196074,177,126
1780074196736,832,65
1780074197049,175,131
1780074197896,991,65
1780074198198,301,126
1780074198198,293,65
1780074199087,181,65
1780074200052,177,131
1780074200301,403,126
1780074200301,395,65
1780074201105,199,65
1780074202173,275,126
1780074203389,1484,65
1780074203390,514,131
1780074203390,484,65
1780074204624,725,126
1780074204908,1002,65
1780074205172,266,65
1780074206054,178,131
1780074206358,459,126
1780074206358,452,65
1780074207183,276,65
1780074208364,464,126
1780074208628,721,65
1780074209064,187,131
1780074209309,401,65
1780074210119,219,126
1780074210340,432,65
1780074211115,205,65
1780074212218,340,131
1780074212467,568,126
1780074212467,557,65
1780074213123,213,65
1780074214137,236,126
1780074214370,461,65
1780074215080,202,131
1780074215417,507,65
1780074216085,184,126
1780074216391,481,65
1780074217096,185,65
1780074218111,233,131
1780074218825,924,126
1780074218825,914,65
1780074219279,368,65
1780074220076,174,126
1780074220289,378,65
1780074221067,188,131
1780074221315,404,65
1780074222079,176,126
1780074222302,389,65
1780074223146,233,65
1780074224128,207,131
1780074224376,431,126
1780074224376,421,65
1780074225142,185,65
1780074226122,176,126
1780074226575,618,65
1780074227098,176,131
1780074227975,1018,65
1780074228238,290,126
1780074228238,281,65
1780074229137,179,65
1780074230105,181,131
1780074230326,378,126
1780074230326,367,65
1780074231143,184,65
1780074232127,177,126
1780074232563,604,65
1780074233100,177,131
1780074233311,351,65
1780074234127,177,126
1780074234350,390,65
1780074235137,177,65
1780074236109,184,131
1780074236323,373,126
1780074236324,363,65
1780074237139,177,65
1780074238185,233,126
1780074239001,1039,65
1780074239337,412,131
1780074239337,375,65
1780074240126,174,126
1780074240347,385,65
1780074241137,174,65
1780074242105,179,131
1780074242330,379,126
1780074242330,368,65
1780074243134,171,65
1780074244127,175,126
1780074244340,377,65
1780074245101,176,131
1780074245315,352,65
1780074246132,179,126
1780074246356,393,65
1780074247137,174,65
1780074248103,176,131
1780074248321,369,126
1780074248321,358,65
1780074249136,173,65
1780074250145,192,126
1780074250374,410,65
1780074251104,178,131
1780074251330,365,65
1780074252130,176,126
1780074252374,408,65
1780074253149,183,65
1780074254133,175,131
1780074254351,365,126
1780074254351,354,65
1780074255182,184,65
1780074256163,175,126
1780074256611,612,65
1780074257135,176,131
1780074257981,981,65
1780074258206,219,126
1780074258206,206,65
1780074259178,175,65
1780074260145,184,131
1780074260369,383,126
1780074260369,366,65
1780074261203,199,65
1780074262172,185,126
1780074262399,395,65
1780074263135,174,131
1780074263361,357,65
1780074264164,175,126
1780074264383,380,65
1780074265179,175,65
1780074266144,183,131
1780074266373,384,126
1780074266373,367,65
1780074267185,178,65
1780074268164,175,126
1780074268392,385,65
1780074269150,187,131
1780074269370,363,65
1780074270406,415,126
1780074270624,618,65
1780074271180,173,65
1780074272147,184,131
1780074272363,372,126
1780074272363,356,65
1780074273188,180,65
1780074274447,456,126
1780074274640,631,65
1780074275142,178,131
1780074275495,485,65
1780074276290,299,126
1780074276505,496,65
1780074277182,174,65
1780074278141,175,131
1780074278363,372,126
1780074278363,353,65
1780074279187,176,65
1780074280169,178,126
1780074280388,377,65
1780074281167,200,131
1780074281385,374,65
1780074282170,178,126
1780074282400,389,65
1780074283184,173,65
1780074284178,178,131
1780074284400,373,126
1780074284401,355,65
1780074285221,174,65
1780074286204,177,126
1780074286638,590,65
1780074287188,187,131
1780074287921,873,65
1780074288291,263,126
1780074288291,243,65
1780074289223,174,65
1780074290182,181,131
1780074290405,378,126
1780074290405,356,65
1780074291239,189,65
1780074292206,178,126
1780074292419,368,65
1780074293174,173,131
1780074293393,343,65
1780074294208,179,126
1780074294430,380,65
1780074295229,178,65
1780074296185,184,131
1780074296404,375,126
1780074296404,353,65
1780074297225,173,65
1780074298203,173,126
1780074298425,373,65
1780074299176,174,131
1780074299397,345,65
1780074300205,174,126
1780074300418,365,65
1780074301248,194,65
1780074302179,175,131
1780074302395,364,126
1780074302395,340,65
1780074303230,175,65
1780074304331,299,126
1780074304651,596,65
1780074305176,172,131
1780074305392,337,65
1780074306207,174,126
1780074306427,372,65
1780074307230,175,65
1780074308181,178,131
1780074308423,390,126
1780074308423,369,65
1780074309227,172,65
1780074310209,175,126
1780074310427,371,65
1780074311178,174,131
1780074311408,352,65
1780074312218,183,126
1780074312445,389,65
1780074313372,316,65
1780074314325,177,131
1780074314544,366,126
1780074314544,344,65
1780074315380,178,65
1780074316357,178,126
1780074316789,585,65
1780074317325,177,131
1780074317981,778,65
1780074318862,682,126
1780074318862,659,65
1780074319392,188,65
1780074320324,176,131
1780074320553,373,126
1780074320553,350,65
1780074321379,174,65
1780074322359,178,126
1780074322576,371,65
1780074323325,176,131
1780074323539,334,65
1780074324358,176,126
1780074324579,372,65
1780074325380,175,65
1780074326327,175,131
1780074326553,371,126
1780074326553,348,65
1780074327386,179,65
1780074328365,181,126
1780074328585,379,65
1780074329331,179,131
1780074329549,343,65
1780074330360,177,126
1780074330583,377,65
1780074331380,174,65
1780074332328,177,131
1780074332550,367,126
1780074332550,345,65
1780074333380,173,65
1780074334360,176,126
1780074334573,366,65
1780074335328,175,131
1780074335551,343,65
1780074336361,177,126
1780074336577,369,65
1780074337383,174,65
1780074338328,176,131
1780074338554,369,126
1780074338554,345,65
1780074339386,177,65
1780074340359,174,126
1780074340575,366,65
1780074341328,174,131
1780074341548,339,65
1780074342360,174,126
1780074342584,374,65
1780074343411,199,65
1780074344358,178,131
1780074344580,370,126
1780074344580,343,65
1780074345417,177,65
1780074346388,176,126
1780074346819,578,65
1780074347356,176,131
1780074347981,740,65
1780074348415,203,126
1780074348639,398,65
1780074349419,178,65
1780074350360,178,131
1780074350589,377,126
1780074350589,348,65
1780074351420,178,65
1780074352393,179,126
1780074352611,368,65
1780074353356,174,131
1780074353576,333,65
1780074354387,173,126
1780074354607,365,65
1780074355419,176,65
1780074356360,177,131
1780074356579,365,126
1780074356579,335,65
1780074357420,174,65
1780074358388,174,126
1780074358611,365,65
1780074359358,174,131
1780074360022,777,65
1780074360413,198,126
1780074360639,394,65
1780074361420,174,65
1780074362360,175,131
1780074362573,358,126
1780074362573,326,65
1780074363423,176,65
1780074364393,178,126
1780074364615,367,65
1780074365972,786,131
1780074365972,725,65
1780074366392,176,126
1780074366611,364,65
1780074367422,174,65
1780074368360,175,131
1780074368578,362,126
1780074368578,329,65
1780074369552,303,65
1780074370454,238,126
1780074370689,441,65
1780074371363,177,131
1780074371583,335,65
1780074372389,173,126
1780074372599,350,65
1780074373454,204,65
1780074374392,178,131
1780074374613,370,126
1780074374613,336,65
1780074375458,179,65
1780074376423,180,126
1780074376972,693,65
1780074377674,459,131
1780074377674,395,65
1780074378419,175,126
1780074378646,367,65
1780074379454,174,65
1780074380391,175,131
1780074380610,365,126
1780074380610,330,65
1780074381456,175,65
1780074382423,176,126
1780074382643,362,65
1780074383392,176,131
1780074383613,331,65
1780074384422,176,126
1780074384634,352,65
1780074385459,177,65
1780074386392,175,131
1780074386609,363,126
1780074386610,327,65
1780074387459,176,65
1780074388423,175,126
1780074388643,357,65
1780074389393,175,131
1780074389624,339,65
1780074390426,177,126
1780074390641,356,65
1780074391459,173,65
1780074392395,176,131
1780074392609,360,126
1780074392609,322,65
1780074393464,176,65
1780074394423,173,126
1780074394644,356,65
1780074395394,175,131
1780074395619,330,65
1780074396424,174,126
1780074396643,355,65
1780074397465,175,65
1780074398400,180,131
1780074398611,361,126
1780074398611,321,65
1780074399466,175,65
1780074400426,176,126
1780074400642,351,65
1780074401396,176,131
1780074401611,319,65
1780074402436,186,126
1780074402648,356,65
1780074403496,204,65
1780074404427,176,131
1780074404647,368,126
1780074404647,327,65
1780074405499,175,65
1780074406460,180,126
1780074406967,643,65
1780074407621,370,131
1780074407621,297,65
1780074408475,192,126
1780074408706,381,65
1780074409504,176,65
1780074410428,176,131
1780074411215,932,126
1780074411215,887,65
1780074411510,181,65
1780074412459,175,126
1780074412672,344,65
1780074413428,175,131
1780074413650,323,65
1780074414459,176,126
1780074414677,349,65
1780074415504,176,65
1780074416431,177,131
1780074416648,364,126
1780074416648,320,65
1780074417503,174,65
1780074418459,175,126
1780074418676,345,65
1780074419429,175,131
1780074419646,317,65
1780074420458,173,126
1780074420672,343,65
1780074421508,178,65
1780074422429,175,131
1780074422900,615,126
1780074422900,568,65
1780074423505,174,65
1780074424462,176,126
1780074424713,381,65
1780074425430,176,131
1780074425692,360,65
1780074426463,177,126
1780074426677,345,65
1780074427517,183,65
1780074428428,173,131
1780074428646,359,126
1780074428646,313,65
1780074429513,179,65
1780074430464,178,126
1780074430689,354,65
1780074431428,173,131
1780074431643,308,65
1780074432463,176,126
1780074432678,344,65
1780074433536,201,65
1780074434461,178,131
1780074434680,365,126
1780074434680,315,65
1780074435571,205,65
1780074436567,251,126
1780074437030,664,65
1780074437578,294,131
1780074437578,211,65
1780074438505,186,126
1780074438744,377,65
1780074439546,178,65
1780074440462,178,131
1780074440681,362,126
1780074440681,312,65
1780074441562,193,65
1780074442498,178,126
1780074442720,351,65
1780074443460,175,131
1780074443685,316,65
1780074444497,177,126
1780074444711,342,65
1780074445543,173,65
1780074446463,178,131
1780074447052,733,126
1780074447052,683,65
1780074447544,174,65
1780074448496,176,126
1780074448717,347,65
1780074449462,176,131
1780074449676,306,65
1780074450502,182,126
1780074450750,379,65
1780074451547,176,65
1780074452472,186,131
1780074452684,364,126
1780074452684,312,65
1780074453548,175,65
1780074454499,177,126
1780074454714,341,65
1780074455469,182,131
1780074455687,313,65
1780074456502,180,126
1780074456721,348,65
1780074457548,174,65
1780074458461,173,131
1780074458685,363,126
1780074458685,310,65
1780074459550,174,65
1780074460499,177,126
1780074460713,337,65
1780074461462,173,131
1780074461682,306,65
1780074462500,176,126
1780074462715,340,65
1780074463581,204,65
1780074464510,189,131
1780074464738,387,126
1780074464738,333,65
1780074465583,178,65
1780074466533,179,126
1780074467986,1581,65
1780074467986,665,131
1780074467986,580,65
1780074468536,182,126
1780074468762,355,65
1780074469591,182,65
1780074470536,213,131
1780074470759,405,126
1780074470759,349,65
1780074471585,173,65
1780074472530,174,126
1780074472746,335,65
1780074473499,175,131
1780074473725,314,65
1780074474537,181,126
1780074474750,338,65
1780074475591,179,65
1780074476505,181,131
1780074476720,362,126
1780074476721,310,65
1780074477586,174,65
1780074478534,177,126
1780074478757,345,65
1780074479500,176,131
1780074479720,308,65
1780074480532,175,126
1780074480760,347,65
1780074481586,173,65
1780074482501,178,131
1780074482733,375,126
1780074482733,320,65
1780074483592,177,65
1780074484537,179,126
1780074484762,348,65
1780074485498,174,131
1780074485723,309,65
1780074486535,177,126
1780074486763,349,65
1780074487590,175,65
1780074488497,173,131
1780074488717,359,126
1780074488717,302,65
1780074489591,176,65
1780074490532,173,126
1780074490756,341,65
1780074491504,179,131
1780074491719,304,65
1780074492534,174,126
1780074492759,344,65
1780074493614,199,65
1780074494543,191,131
1780074494759,372,126
1780074494759,318,65
1780074495621,178,65
1780074496563,176,126
1780074496778,335,65
1780074497530,178,131
1780074497750,306,65
1780074498567,178,126
1780074498986,542,65
1780074499970,525,65
1780074500688,335,131
1780074500688,299,126
1780074500689,244,65
1780074501627,180,65
1780074502578,189,126
1780074502820,373,65
1780074503535,182,131
1780074503761,314,65
1780074504570,180,126
1780074504784,337,65
1780074505623,176,65
1780074506534,179,131
1780074506750,359,126
1780074506750,303,65
1780074507627,180,65
1780074508569,177,126
1780074509383,936,65
1780074509611,255,131
1780074509881,433,65
1780074510568,176,126
1780074510792,344,65
1780074511625,177,65
1780074512533,178,131
1780074512753,360,126
1780074512753,305,65
1780074513627,179,65
1780074514577,184,126
1780074514805,357,65
1780074515535,179,131
1780074515761,313,65
1780074516622,227,126
1780074516811,364,65
1780074517628,180,65
1780074518535,178,131
1780074518765,371,126
1780074518765,317,65
1780074519629,180,65
1780074520685,290,126
1780074520685,236,65
1780074521543,185,131
1780074521968,519,65
1780074522575,180,126
1780074522813,364,65
1780074523662,211,65
1780074524577,189,131
1780074524800,375,126
1780074524801,318,65
1780074525660,178,65
1780074526607,180,126
1780074526835,353,65
1780074527565,176,131
1780074527794,311,65
1780074529571,1144,126
1780074529571,1087,65
1780074529986,501,65
1780074530720,331,131
1780074530720,293,126
1780074530720,235,65
1780074531666,180,65
1780074532605,177,126
1780074532823,337,65
1780074533564,175,131
1780074533796,310,65
1780074534634,205,126
1780074534886,400,65
1780074535687,201,65
1780074536640,250,131
1780074536640,211,126
1780074536862,376,65
1780074537671,183,65
1780074538628,198,126
1780074538856,368,65
1780074539595,205,131
1780074539819,332,65
1780074540622,191,126
1780074540856,368,65
1780074541666,177,65
1780074542570,179,131
1780074542796,365,126
1780074542796,307,65
1780074543668,178,65
1780074544618,186,126
1780074544835,345,65
1780074545571,179,131
1780074545803,313,65
1780074546613,180,126
1780074546839,349,65
1780074547668,177,65
1780074548579,186,131
1780074548803,370,126
1780074548803,312,65
1780074549672,180,65
1780074550610,176,126
1780074550836,344,65
1780074551568,174,131
1780074551784,292,65
1780074552608,174,126
1780074552834,342,65
1780074553699,206,65
1780074554602,180,131
1780074554826,363,126
1780074554826,306,65
1780074555697,176,65
1780074556642,180,126
1780074556860,338,65
1780074557600,177,131
1780074557824,301,65
1780074558964,499,126
1780074558965,442,65
1780074559969,444,65
1780074560648,224,131
1780074560648,185,126
1780074560963,438,65
1780074561702,176,65
1780074562639,174,126
1780074562852,326,65
1780074563601,177,131
1780074563815,288,65
1780074564639,174,126
1780074564854,327,65
1780074565727,201,65
1780074566603,179,131
1780074566820,355,126
1780074566820,293,65
1780074567708,181,65
1780074568640,174,126
1780074568853,325,65
1780074569598,174,131
1780074569817,290,65
1780074570651,183,126
1780074570872,345,65
1780074571703,175,65
1780074572600,176,131
1780074572839,372,126
1780074572839,310,65
1780074573703,174,65
1780074574644,176,126
1780074574860,331,65
1780074575599,175,131
1780074575820,290,65
1780074576646,175,126
1780074576870,340,65
1780074577705,174,65
1780074578598,174,131
1780074578827,358,126
1780074578827,296,65
1780074579707,176,65
1780074580642,174,126
1780074580856,325,65
1780074581604,178,131
1780074581828,297,65
1780074582646,175,126
1780074582859,328,65
1780074583743,212,65
1780074584640,177,131
1780074584858,352,126
1780074584858,290,65
1780074585746,177,65
1780074586682,174,126
1780074586898,329,65
1780074587643,179,131
1780074587871,301,65
1780074588698,189,126
1780074588915,345,65
1780074589748,177,65
1780074590638,174,131
1780074590859,350,126
1780074590859,287,65
1780074591965,392,65
1780074592973,463,126
1780074592973,400,65
1780074593672,207,131
1780074593963,389,65
1780074594688,176,126
1780074594913,339,65
1780074595760,185,65
1780074596642,176,131
1780074596860,349,126
1780074596860,285,65
1780074597752,176,65
1780074598687,176,126
1780074598905,330,65
1780074599645,178,131
1780074599867,292,65
1780074600692,179,126
1780074600904,328,65
1780074601752,175,65
1780074602643,174,131
1780074602857,345,126
1780074602857,280,65
1780074603755,177,65
1780074604687,174,126
1780074604904,326,65
1780074605650,181,131
1780074605867,289,65
1780074606694,180,126
1780074606919,341,65
1780074607753,175,65
1780074608649,180,131
1780074608874,359,126
1780074608874,296,65
1780074609771,192,65
1780074610689,173,126
1780074610915,337,65
1780074611646,176,131
1780074611872,293,65
1780074612696,180,126
1780074612909,330,65
1780074613792,212,65
1780074614686,177,131
1780074614912,357,126
1780074614912,293,65
1780074615797,177,65
1780074616732,176,126
1780074616959,339,65
1780074617688,179,131
1780074617914,294,65
1780074618736,179,126
1780074618948,327,65
1780074619799,177,65
1780074620687,177,131
1780074620913,356,126
1780074620913,291,65
1780074621802,179,65
1780074622734,176,126
1780074622957,334,65
1780074623685,175,131
1780074623898,275,65
1780074624973,414,126
1780074624973,349,65
1780074625964,340,65
1780074626929,419,131
1780074626929,371,126
1780074626929,305,65
1780074627803,178,65
1780074628734,175,126
1780074628954,329,65
1780074629684,173,131
1780074629908,283,65
1780074630752,192,126
1780074630975,350,65
1780074631799,174,65
1780074632685,173,131
1780074632904,344,126
1780074632904,279,65
1780074633803,177,65
1780074634741,178,126
1780074634962,335,65
1780074635686,173,131
1780074635908,282,65
1780074636734,172,126
1780074636960,334,65
1780074637802,175,65
1780074638688,175,131
1780074638909,347,126
1780074638909,281,65
1780074639801,173,65
1780074640736,173,126
1780074640952,324,65
1780074641689,175,131
1780074641904,275,65
1780074642739,175,126
1780074642959,330,65
1780074643842,213,65
1780074644728,175,131
1780074644949,345,126
1780074644949,279,65
1780074645851,180,65
1780074646780,176,126
1780074646996,325,65
1780074647732,178,131
1780074647950,278,65
1780074648781,175,126
1780074649009,337,65
1780074649848,176,65
1780074650730,175,131
1780074650947,341,126
1780074650948,275,65
1780074651850,176,65
1780074652784,177,126
1780074652999,325,65
1780074653729,174,131
1780074653949,275,65
1780074654780,173,126
1780074655012,337,65
1780074655850,174,65
1780074656732,175,131
1780074656944,337,126
1780074656944,268,65
1780074657964,288,65
1780074658973,365,126
1780074658973,297,65
1780074659968,412,131
1780074659968,292,65
1780074660790,181,126
1780074661210,534,65
1780074661854,178,65
1780074662731,175,131
1780074662954,345,126
1780074662954,279,65
1780074663851,175,65
1780074664787,177,126
1780074665017,340,65
1780074665733,176,131
1780074665957,280,65
1780074666786,175,126
1780074667034,357,65
1780074667855,177,65
1780074668734,177,131
1780074668955,345,126
1780074668955,277,65
1780074669855,175,65
1780074670785,174,126
1780074671001,321,65
1780074671731,174,131
1780074671949,268,65
1780074672788,176,126
1780074673036,355,65
1780074673900,219,65
1780074674763,176,131
1780074674983,343,126
1780074674983,273,65
1780074675893,182,65
1780074676820,179,126
1780074677038,327,65
1780074677764,177,131
1780074678000,289,65
1780074678817,174,126
1780074679041,331,65
1780074679887,175,65
1780074680765,176,131
1780074680990,346,126
1780074680990,278,65
1780074681901,188,65
1780074682822,178,126
1780074683042,329,65
1780074683778,189,131
1780074684193,479,65
1780074684819,175,126
1780074685044,329,65
1780074685892,177,65
1780074686764,174,131
1780074686985,342,126
1780074686985,269,65
1780074687957,241,65
1780074688958,314,126
1780074688958,242,65
1780074689967,377,131
1780074689967,252,65
1780074690820,175,126
1780074691036,321,65
1780074691897,181,65
1780074692768,176,131
1780074692992,347,126
1780074692993,277,65
1780074693896,178,65
1780074694825,178,126
1780074695038,319,65
1780074695766,174,131
1780074695984,264,65
1780074696826,180,126
1780074697045,324,65
1780074698004,283,65
1780074698814,221,131
1780074699104,457,126
1780074699104,383,65
1780074699901,179,65
1780074700824,177,126
1780074701053,330,65
1780074701772,178,131
1780074701993,271,65
1780074702828,181,126
1780074703041,319,65
1780074703930,208,65
1780074704803,175,131
1780074705018,337,126
1780074705018,261,65
1780074705949,189,65
1780074706861,179,126
1780074707091,331,65
1780074707810,181,131
1780074708023,262,65
1780074708864,181,126
1780074709074,311,65
1780074709941,177,65
1780074710806,176,131
1780074711020,338,126
1780074711020,256,65
1780074711957,186,65
1780074712864,181,126
1780074713113,348,65
1780074713807,176,131
1780074714018,254,65
1780074714876,192,126
1780074715087,323,65
1780074715938,173,65
1780074716806,175,131
1780074717017,333,126
1780074717017,251,65
1780074717982,215,65
1780074718967,282,126
1780074718967,200,65
1780074719962,330,131
1780074719962,195,65
1780074720868,182,126
1780074721073,305,65
1780074721943,175,65
1780074722808,176,131
1780074723027,337,126
1780074723027,259,65
1780074723954,185,65
1780074724863,175,126
1780074725089,320,65
1780074725813,179,131
1780074726029,259,65
1780074726864,175,126
1780074727089,319,65
1780074727952,178,65
1780074728807,174,131
1780074729027,337,126
1780074729027,256,65
1780074729946,174,65
1780074730872,181,126
1780074731090,318,65
1780074731810,176,131
1780074732035,262,65
1780074732866,175,126
1780074733088,316,65
1780074733971,198,65
1780074734831,174,131
1780074735060,346,126
1780074735060,265,65
1780074735973,177,65
1780074736892,177,126
1780074737110,314,65
1780074737837,178,131
1780074738064,268,65
1780074738894,177,126
1780074739110,314,65
1780074739971,175,65
1780074740837,175,131
1780074741053,336,126
1780074741053,257,65
1780074741972,175,65
